1,0,0.2128223478794098,0.9355639219284058,0.054803911596536636,0.9815705418586731 
1,1,0.09550890326499939,0.9706694483757019,0.04487919807434082,0.984775722026825 
1,2,0.0840374007821083,0.9752932786941528,0.044641945511102676,0.9851762652397156 
1,3,0.07411923259496689,0.9778135418891907,0.03891827166080475,0.9884817004203796 
1,4,0.06984476000070572,0.9784978628158569,0.03662019595503807,0.9876803755760193 
1,5,0.06234370917081833,0.9809516668319702,0.0527845174074173,0.9866788387298584 
1,6,0.06233600899577141,0.9804508686065674,0.04637639597058296,0.9871796369552612 
1,7,0.05976554751396179,0.9817695021629333,0.04560723155736923,0.9881812334060669 
1,8,0.06086666136980057,0.9813191294670105,0.04318534955382347,0.9890826344490051 
1,9,0.05630312114953995,0.9829714894294739,0.04125896468758583,0.9889823794364929 
1,10,0.05898160859942436,0.9822869896888733,0.035668760538101196,0.9893830418586731 
1,11,0.05345292016863823,0.9836558699607849,0.04426999017596245,0.9878805875778198 
1,12,0.052854184061288834,0.9836890697479248,0.049781717360019684,0.9884816408157349 
1,13,0.05473560839891434,0.9837557673454285,0.03944363817572594,0.9893831014633179 
1,14,0.058944858610630035,0.9830381274223328,0.04020877927541733,0.9879807829856873 
1,15,0.05333041399717331,0.9836556911468506,0.039641913026571274,0.9893831014633179 
2,0,0.25062644481658936,0.9233366250991821,0.056093912571668625,0.9818710684776306 
2,1,0.09665606915950775,0.9716794490814209,0.04722847044467926,0.9856269955635071 
2,2,0.07762634754180908,0.9765282869338989,0.039838142693042755,0.9880809783935547 
2,3,0.06518638879060745,0.9799167513847351,0.04181629791855812,0.9873799085617065 
2,4,0.05822325125336647,0.9827711582183838,0.038093049079179764,0.9886820316314697 
2,5,0.0538414902985096,0.9836476445198059,0.03716811165213585,0.9903345108032227 
2,6,0.05039136856794357,0.9851246476173401,0.03269889950752258,0.9908854365348816 
2,7,0.04823492094874382,0.9861176609992981,0.04192628338932991,0.989332914352417 
2,8,0.04702915996313095,0.9857755303382874,0.04657718166708946,0.9892829060554504 
2,9,0.04782817140221596,0.9858758449554443,0.043281737715005875,0.9894831776618958 
2,10,0.04455858841538429,0.9872446656227112,0.03920486941933632,0.9906351566314697 
2,11,0.042982593178749084,0.9870777726173401,0.0413401797413826,0.9899840354919434 
2,12,0.04356662929058075,0.9874029755592346,0.03865304961800575,0.9909355044364929 
2,13,0.039117299020290375,0.9889638423919678,0.0450216569006443,0.9904347062110901 
2,14,0.03766101226210594,0.989113986492157,0.06449958682060242,0.9890824556350708 
2,15,0.03960743919014931,0.9887551665306091,0.05737372487783432,0.9879807829856873 
4,0,0.3757173418998718,0.8807811141014099,0.051446981728076935,0.9840496182441711 
4,1,0.09549053013324738,0.971278727054596,0.04371128976345062,0.9868790507316589 
4,2,0.06905467808246613,0.9792446494102478,0.036069344729185104,0.9893329739570618 
4,3,0.056958410888910294,0.9825537204742432,0.03951609134674072,0.9890825152397156 
4,4,0.05166598781943321,0.9839392900466919,0.03818780928850174,0.9897837042808533 
4,5,0.04754007235169411,0.9854750633239746,0.040403202176094055,0.9901843070983887 
4,6,0.04526903107762337,0.9857129454612732,0.04184257984161377,0.9897837042808533 
4,7,0.04276032745838165,0.9867645502090454,0.04341990873217583,0.9891325831413269 
4,8,0.040693096816539764,0.9874616861343384,0.04577353224158287,0.9899088144302368 
4,9,0.03935672342777252,0.9880293011665344,0.04245607927441597,0.9901843070983887 
4,10,0.03777584806084633,0.9886050224304199,0.04629204422235489,0.9908602237701416 
4,11,0.03617779538035393,0.9889096617698669,0.04478346183896065,0.9910105466842651 
4,12,0.03788604959845543,0.9886342883110046,0.04868055880069733,0.9908603429794312 
4,13,0.03700406104326248,0.9890223145484924,0.04525969550013542,0.9908604025840759 
4,14,0.03482583910226822,0.9897401928901672,0.04970362037420273,0.9906100034713745 
4,15,0.03705894947052002,0.9891141057014465,0.05402000993490219,0.9901092648506165 
8,0,0.2842312753200531,0.9091170430183411,0.042549215257167816,0.9867664575576782 
8,1,0.061461031436920166,0.9815706014633179,0.03673700615763664,0.9894832968711853 
8,2,0.04128808155655861,0.987117350101471,0.034108538180589676,0.9907602071762085 
8,3,0.03392557054758072,0.9894251227378845,0.04084329307079315,0.9904221296310425 
8,4,0.030610771849751472,0.9906644225120544,0.04298779368400574,0.9906851649284363 
8,5,0.028521759435534477,0.9911590218544006,0.04371156543493271,0.9907978177070618 
8,6,0.02563265524804592,0.992112398147583,0.04646444693207741,0.9916742444038391 
8,7,0.026543764397501945,0.9919809103012085,0.04807121306657791,0.991023063659668 
8,8,0.025026066228747368,0.9925150871276855,0.054805904626846313,0.9915865063667297 
8,9,0.02375989966094494,0.9929218888282776,0.05679868161678314,0.9912235736846924 
8,10,0.024501603096723557,0.9928843379020691,0.06426804512739182,0.9912986159324646 
8,11,0.022833148017525673,0.9933017492294312,0.05852300301194191,0.9910356402397156 
8,12,0.02381870336830616,0.9931932091712952,0.058732546865940094,0.9909980297088623 
8,13,0.02146800421178341,0.9939192533493042,0.06615958362817764,0.9911232590675354 
8,14,0.02284937910735607,0.9934936165809631,0.056361760944128036,0.991536557674408 
8,15,0.02294158935546875,0.9937376976013184,0.07178860902786255,0.9908730387687683 
1,0,0.733723521232605,0.7658752202987671,0.21522502601146698,0.9367988109588623 
1,1,0.40387237071990967,0.8737314939498901,0.1579538732767105,0.9508213400840759 
1,2,0.34617987275123596,0.8907252550125122,0.13388270139694214,0.960136353969574 
1,3,0.31700965762138367,0.901141881942749,0.11866682767868042,0.9655448794364929 
1,4,0.30206841230392456,0.9063003659248352,0.11669760197401047,0.9678486585617065 
1,5,0.2882028818130493,0.9107904434204102,0.11181755363941193,0.9639422297477722 
1,6,0.28317001461982727,0.9122759699821472,0.10577191412448883,0.9685496091842651 
1,7,0.2765396237373352,0.9139454364776611,0.10397512465715408,0.9694511294364929 
1,8,0.27363887429237366,0.9151139855384827,0.10432343184947968,0.9690504670143127 
1,9,0.2643824815750122,0.9183189868927002,0.10045021772384644,0.9682492613792419 
1,10,0.25852417945861816,0.9206393361091614,0.10266788303852081,0.973858118057251 
1,11,0.254860520362854,0.9212902784347534,0.09727793186903,0.9699519872665405 
1,12,0.25342249870300293,0.9216075539588928,0.10633908212184906,0.9689502716064453 
1,13,0.25138723850250244,0.9214574694633484,0.0984281525015831,0.9696514010429382 
1,14,0.25038111209869385,0.9224594831466675,0.09549660980701447,0.9707532525062561 
1,15,0.26148471236228943,0.919303834438324,0.10329429805278778,0.9693509340286255 
2,0,0.3683279752731323,0.8885804414749146,0.0621020644903183,0.9805687665939331 
